06:38:17.432;ff 06 b8 0f ba 0f b5 0f 00 80 0a;0x706
06:38:17.435;ff 07 39 0c 00 00 04 02 d4 00 0a;0x707
06:38:17.438;ff 08 c1 0f bf 0f b1 0f b5 0f 0a;0x708
06:38:17.441;ff 09 c7 0f af 0f c5 0f 00 80 0a;0x709
06:38:17.448;ff 0b ad 0f b1 0f b7 0f b3 0f 0a;0x70b
06:38:17.453;ff 0c b6 0f a8 0f b7 0f 00 80 0a;0x70c
06:38:17.458;ff f4 00 00 00 00 00 00 00 00 0a;0x7f4
06:38:17.459;ff f5 00 00 00 00 00 00 00 00 0a;0x7f5
06:38:17.460;ff f6 00 00 00 00 00 00 2d 00 0a;0x7f6
06:38:17.488;ff f7 00 00 00 00 01 00 01 00 0a;0x7f7
06:38:17.499;ff f8 00 00 00 00 00 00 00 00 0a;0x7f8
06:38:17.504;ff f9 00 00 00 00 00 00 00 00 0a;0x7f9
06:38:17.508;ff fa 00 00 00 00 01 00 00 00 0a;0x7fa
06:38:17.514;ff fb 8a 0c 80 0c 90 04 a3 03 0a;0x7fb
06:38:17.517;ff fc 1e 00 1e 00 02 00 2b 00 0a;0x7fc
06:38:17.519;ff fd 90 00 00 00 50 00 00 00 0a;0x7fd
06:38:18.420;fe 30 1f 09 84 82 1e 02 00 00 0a;0x630
06:38:18.425;fe 60 1f 09 b5 11 00 00 00 00 0a;0x660
06:38:18.429;fe 61 00 00 00 00 00 00 00 01 0a;0x661
06:38:18.436;ff 00 00 10 00 00 eb 0b 00 00 0a;0x700
06:38:18.438;ff 01 3c 0c 00 00 be 00 dc 00 0a;0x701
06:38:18.440;ff 02 c7 0f c1 0f bf 0f ba 0f 0a;0x702
06:38:18.455;ff 03 c6 0f bd 0f a7 0f 00 80 0a;0x703
06:38:18.460;ff 04 48 0c 00 00 b2 00 dc 00 0a;0x704
06:38:18.466;ff 05 c1 0f c4 0f c6 0f c3 0f 0a;0x705
06:38:18.472;ff 06 cd 0f b5 0f c8 0f 00 80 0a;0x706
06:38:18.477;ff 07 39 0c 00 00 be 00 cd 00 0a;0x707
06:38:18.481;ff 08 cc 0f ca 0f be 0f c8 0f 0a;0x708
06:38:18.485;ff 09 b6 0f bb 0f c8 0f 00 80 0a;0x709
06:38:18.499;ff 0b b6 0f ba 0f c6 0f b9 0f 0a;0x70b
06:38:18.503;ff 0c c7 0f b4 0f c8 0f 00 80 0a;0x70c
06:38:18.508;ff f4 00 00 00 00 00 00 80 3f 0a;0x7f4
06:38:18.511;ff f5 00 00 00 00 00 00 00 00 0a;0x7f5
06:38:18.514;ff f6 bd fc 21 fe 48 fb 2d 00 0a;0x7f6
06:38:18.520;ff f7 00 00 00 00 02 00 01 00 0a;0x7f7
06:38:18.530;ff f8 a8 0f cd 0f 01 06 02 04 0a;0x7f8
06:38:18.534;ff f9 cd 00 dd 00 03 00 02 00 0a;0x7f9
06:38:18.539;ff fa 00 00 00 00 ff ff ff ff 0a;0x7fa
06:38:18.548;ff fb 8a 0c 80 0c 80 04 a3 03 0a;0x7fb
06:38:18.551;ff fc 00 00 00 00 02 00 68 00 0a;0x7fc
06:38:18.553;ff fd 80 00 00 00 50 00 00 00 0a;0x7fd
06:38:19.465;fe 30 01 00 84 82 1e 02 00 00 0a;0x630
06:38:19.473;fe 60 01 00 b5 11 00 00 00 00 0a;0x660
06:38:19.480;fe 61 00 00 00 00 00 00 00 01 0a;0x661
06:38:19.487;ff 00 00 10 00 00 eb 0b 00 00 0a;0x700
06:38:19.490;ff 01 3c 0c 00 00 c0 00 dc 00 0a;0x701
06:38:19.495;ff 02 c7 0f c1 0f bf 0f ba 0f 0a;0x702
06:38:19.505;ff 03 c5 0f bd 0f a7 0f 00 80 0a;0x703
06:38:19.510;ff 04 48 0c 00 00 b3 00 dd 00 0a;0x704
06:38:19.515;ff 05 c1 0f c4 0f c6 0f c3 0f 0a;0x705
06:38:19.521;ff 06 cd 0f b5 0f c8 0f 00 80 0a;0x706
06:38:19.526;ff 07 39 0c 00 00 bf 00 cd 00 0a;0x707
06:38:19.530;ff 08 cc 0f ca 0f be 0f c8 0f 0a;0x708
06:38:19.534;ff 09 b6 0f bb 0f c8 0f 00 80 0a;0x709
06:38:19.547;ff 0b b6 0f ba 0f c6 0f b9 0f 0a;0x70b
06:38:19.552;ff 0c c7 0f b4 0f c8 0f 00 80 0a;0x70c
06:38:19.556;ff f4 00 00 00 00 00 00 80 3f 0a;0x7f4
06:38:19.559;ff f5 00 00 00 00 00 00 00 00 0a;0x7f5
06:38:19.561;ff f6 bd fc 20 fe 49 fb 2d 00 0a;0x7f6
06:38:19.571;ff f7 00 00 00 00 03 00 01 00 0a;0x7f7
06:38:19.583;ff f8 a7 0f cd 0f 01 06 02 04 0a;0x7f8
06:38:19.587;ff f9 cd 00 dc 00 03 00 01 00 0a;0x7f9
06:38:19.596;ff fa 00 00 00 00 04 00 00 00 0a;0x7fa
06:38:19.600;ff fb 8a 0c 80 0c 80 04 a3 03 0a;0x7fb
06:38:19.601;ff fc 00 00 00 00 02 00 68 00 0a;0x7fc
06:38:19.603;ff fd 80 00 00 00 50 00 00 00 0a;0x7fd
06:38:20.510;fe 30 02 00 84 82 1e 02 00 00 0a;0x630
06:38:20.516;fe 60 02 00 b5 11 00 00 00 00 0a;0x660
06:38:20.520;fe 61 00 00 00 00 00 00 00 01 0a;0x661
06:38:20.528;ff 00 00 10 00 00 eb 0b 00 00 0a;0x700
06:38:20.531;ff 01 3c 0c 00 00 c0 00 dd 00 0a;0x701
06:38:20.534;ff 02 c7 0f c1 0f bf 0f ba 0f 0a;0x702
06:38:20.540;ff 03 c6 0f bd 0f a7 0f 00 80 0a;0x703
06:38:20.545;ff 04 48 0c 00 00 b4 00 de 00 0a;0x704
06:38:20.550;ff 05 c1 0f c4 0f c6 0f c3 0f 0a;0x705
06:38:20.554;ff 06 cd 0f b5 0f c8 0f 00 80 0a;0x706
06:38:20.558;ff 07 39 0c 00 00 bf 00 ce 00 0a;0x707
06:38:20.563;ff 08 cc 0f ca 0f be 0f c8 0f 0a;0x708
06:38:20.567;ff 09 b6 0f bb 0f c8 0f 00 80 0a;0x709
06:38:20.578;ff 0b b6 0f ba 0f c6 0f b9 0f 0a;0x70b
06:38:20.585;ff 0c c7 0f b4 0f c8 0f 00 80 0a;0x70c
06:38:20.592;ff f4 00 00 00 00 00 00 80 3f 0a;0x7f4
06:38:20.595;ff f5 00 00 00 00 00 00 00 00 0a;0x7f5
06:38:20.597;ff f6 bd fc 21 fe 49 fb 2d 00 0a;0x7f6
06:38:20.614;ff f7 00 00 00 00 04 00 01 00 0a;0x7f7
06:38:20.624;ff f8 a7 0f cd 0f 01 06 02 04 0a;0x7f8
06:38:20.628;ff f9 cd 00 dd 00 03 00 02 00 0a;0x7f9
06:38:20.634;ff fa 00 00 00 00 03 00 00 00 0a;0x7fa
06:38:20.637;ff fb 8a 0c 80 0c 80 04 a3 03 0a;0x7fb
06:38:20.639;ff fc 00 00 00 00 02 00 68 00 0a;0x7fc
06:38:20.642;ff fd 80 00 00 00 50 00 00 00 0a;0x7fd
06:38:21.551;fe 30 03 00 84 82 1e 02 00 00 0a;0x630
06:38:21.558;fe 60 03 00 b5 11 00 00 00 00 0a;0x660
06:38:21.562;fe 61 00 00 00 00 00 00 00 01 0a;0x661
06:38:21.573;ff 00 00 10 00 00 eb 0b 00 00 0a;0x700
06:38:21.576;ff 01 3c 0c 00 00 c1 00 dd 00 0a;0x701
06:38:21.581;ff 02 c7 0f c1 0f bf 0f b9 0f 0a;0x702
06:38:21.587;ff 03 c5 0f bd 0f a7 0f 00 80 0a;0x703
06:38:21.592;ff 04 48 0c 00 00 b4 00 de 00 0a;0x704
06:38:21.597;ff 05 c1 0f c4 0f c6 0f c3 0f 0a;0x705
06:38:21.603;ff 06 cd 0f b5 0f c8 0f 00 80 0a;0x706
06:38:21.607;ff 07 39 0c 00 00 c0 00 cf 00 0a;0x707
06:38:21.610;ff 08 cc 0f ca 0f be 0f c8 0f 0a;0x708
06:38:21.614;ff 09 b6 0f bb 0f c8 0f 00 80 0a;0x709
06:38:21.620;ff 0b b6 0f ba 0f c6 0f b9 0f 0a;0x70b
06:38:21.626;ff 0c c7 0f b4 0f c8 0f 00 80 0a;0x70c
06:38:21.633;ff f4 00 00 00 00 00 00 80 3f 0a;0x7f4
06:38:21.635;ff f5 00 00 00 00 00 00 00 00 0a;0x7f5
06:38:21.637;ff f6 bd fc 22 fe 49 fb 2d 00 0a;0x7f6
06:38:21.653;ff f7 00 00 00 00 05 00 01 00 0a;0x7f7
06:38:21.662;ff f8 a7 0f cd 0f 01 06 02 04 0a;0x7f8
06:38:21.666;ff f9 ce 00 de 00 03 00 02 00 0a;0x7f9
06:38:21.671;ff fa 00 00 00 00 03 00 00 00 0a;0x7fa
06:38:21.674;ff fb 8a 0c 80 0c 80 04 a3 03 0a;0x7fb
06:38:21.676;ff fc 00 00 00 00 02 00 65 00 0a;0x7fc
06:38:21.678;ff fd 80 00 00 00 50 00 00 00 0a;0x7fd
06:38:22.597;fe 30 04 00 84 82 1e 02 00 00 0a;0x630
06:38:22.603;fe 60 04 00 b5 11 00 00 00 00 0a;0x660
06:38:22.608;fe 61 00 00 00 00 00 00 00 01 0a;0x661
06:38:22.619;ff 00 00 10 00 00 eb 0b 00 00 0a;0x700
06:38:22.622;ff 01 3c 0c 00 00 c2 00 dd 00 0a;0x701
06:38:22.627;ff 02 c7 0f c1 0f bf 0f ba 0f 0a;0x702
06:38:22.637;ff 03 c5 0f bd 0f a8 0f 00 80 0a;0x703
06:38:22.643;ff 04 48 0c 00 00 b5 00 de 00 0a;0x704
06:38:22.648;ff 05 c1 0f c4 0f c6 0f c3 0f 0a;0x705
06:38:22.656;ff 06 cd 0f b5 0f c8 0f 00 80 0a;0x706
06:38:22.662;ff 07 39 0c 00 00 c1 00 ce 00 0a;0x707
06:38:22.666;ff 08 cc 0f ca 0f be 0f c8 0f 0a;0x708
06:38:22.673;ff 09 b6 0f bb 0f c8 0f 00 80 0a;0x709
06:38:22.680;ff 0b b6 0f ba 0f c6 0f b9 0f 0a;0x70b
06:38:22.685;ff 0c c6 0f b4 0f c8 0f 00 80 0a;0x70c
06:38:22.693;ff f4 00 00 00 00 00 00 80 3f 0a;0x7f4
06:38:22.696;ff f5 00 00 00 00 00 00 00 00 0a;0x7f5
06:38:22.702;ff f6 bd fc 22 fe 48 fb 2d 00 0a;0x7f6
06:38:22.706;ff f7 00 00 00 00 06 00 01 00 0a;0x7f7
06:38:22.715;ff f8 a7 0f cd 0f 01 06 02 04 0a;0x7f8
06:38:22.722;ff f9 cf 00 de 00 03 00 02 00 0a;0x7f9
06:38:22.726;ff fa 00 00 00 00 05 00 00 00 0a;0x7fa
06:38:22.730;ff fb 8a 0c 80 0c 80 04 a3 03 0a;0x7fb
06:38:22.734;ff fc 00 00 00 00 02 00 63 00 0a;0x7fc
06:38:22.736;ff fd 80 00 00 00 50 00 00 00 0a;0x7fd
06:38:23.643;fe 30 05 00 84 82 1e 02 00 00 0a;0x630
06:38:23.650;fe 60 05 00 b5 11 00 00 00 00 0a;0x660
06:38:23.658;fe 61 00 00 00 00 00 00 00 01 0a;0x661
06:38:23.665;ff 00 00 10 00 00 eb 0b 00 00 0a;0x700
06:38:23.668;ff 01 3c 0c 00 00 c3 00 dd 00 0a;0x701
06:38:23.672;ff 02 c7 0f c1 0f bf 0f b9 0f 0a;0x702
06:38:23.682;ff 03 c5 0f bd 0f a7 0f 00 80 0a;0x703
06:38:23.689;ff 04 48 0c 00 00 b5 00 de 00 0a;0x704
06:38:23.693;ff 05 c1 0f c4 0f c6 0f c3 0f 0a;0x705
06:38:23.697;ff 06 cd 0f b5 0f c8 0f 00 80 0a;0x706
06:38:23.702;ff 07 39 0c 00 00 c1 00 ce 00 0a;0x707
06:38:23.707;ff 08 cc 0f ca 0f be 0f c7 0f 0a;0x708
06:38:23.711;ff 09 b6 0f bb 0f c8 0f 00 80 0a;0x709
06:38:23.723;ff 0b b6 0f ba 0f c6 0f b9 0f 0a;0x70b
06:38:23.728;ff 0c c7 0f b4 0f c8 0f 00 80 0a;0x70c
06:38:23.733;ff f4 00 00 00 00 00 00 80 3f 0a;0x7f4
06:38:23.735;ff f5 00 00 00 00 00 00 00 00 0a;0x7f5
06:38:23.737;ff f6 bd fc 22 fe 49 fb 2d 00 0a;0x7f6
06:38:23.745;ff f7 00 00 00 00 07 00 01 00 0a;0x7f7
06:38:23.755;ff f8 a8 0f cd 0f 01 06 02 04 0a;0x7f8
06:38:23.759;ff f9 ce 00 de 00 03 00 02 00 0a;0x7f9
06:38:23.768;ff fa 00 00 00 00 01 00 00 00 0a;0x7fa
06:38:23.772;ff fb 8a 0c 80 0c 80 04 a3 03 0a;0x7fb
06:38:23.776;ff fc 00 00 00 00 04 00 6c 00 0a;0x7fc
06:38:23.779;ff fd 80 00 00 00 50 00 00 00 0a;0x7fd
06:38:24.682;fe 30 06 00 84 82 1e 02 00 00 0a;0x630
06:38:24.690;fe 60 06 00 b5 11 00 00 00 00 0a;0x660
06:38:24.695;fe 61 00 00 00 00 00 00 00 01 0a;0x661
06:38:24.704;ff 00 00 10 00 00 eb 0b 00 00 0a;0x700
06:38:24.707;ff 01 3c 0c 00 00 c3 00 dd 00 0a;0x701
06:38:24.711;ff 02 c7 0f c1 0f bf 0f b9 0f 0a;0x702
06:38:24.718;ff 03 c5 0f bd 0f a7 0f 00 80 0a;0x703
06:38:24.727;ff 04 48 0c 00 00 b5 00 de 00 0a;0x704
06:38:24.733;ff 05 c1 0f c4 0f c6 0f c3 0f 0a;0x705
06:38:24.738;ff 06 cc 0f b5 0f c8 0f 00 80 0a;0x706
06:38:24.742;ff 07 39 0c 00 00 c2 00 d0 00 0a;0x707
06:38:24.748;ff 08 cc 0f ca 0f be 0f c7 0f 0a;0x708
06:38:24.754;ff 09 b6 0f bb 0f c8 0f 00 80 0a;0x709
06:38:24.763;ff 0b b6 0f ba 0f c6 0f b9 0f 0a;0x70b
06:38:24.768;ff 0c c7 0f b4 0f c8 0f 00 80 0a;0x70c
06:38:24.772;ff f4 00 00 00 00 00 00 80 3f 0a;0x7f4
06:38:24.775;ff f5 00 00 00 00 00 00 00 00 0a;0x7f5
06:38:24.777;ff f6 be fc 22 fe 49 fb 2d 00 0a;0x7f6
06:38:24.783;ff f7 00 00 00 00 09 00 01 00 0a;0x7f7
06:38:24.794;ff f8 a7 0f cc 0f 01 06 03 00 0a;0x7f8
06:38:24.799;ff f9 d0 00 de 00 03 00 02 00 0a;0x7f9
06:38:24.804;ff fa 00 00 00 00 04 00 00 00 0a;0x7fa
06:38:24.809;ff fb 8a 0c 80 0c 80 04 a3 03 0a;0x7fb
06:38:24.812;ff fc 00 00 00 00 02 00 6c 00 0a;0x7fc
06:38:24.814;ff fd 80 00 00 00 50 00 00 00 0a;0x7fd
06:38:25.725;fe 30 07 00 84 82 1e 02 00 00 0a;0x630
06:38:25.731;fe 60 07 00 b5 11 00 00 00 00 0a;0x660
06:38:25.739;fe 61 00 00 00 00 00 00 00 01 0a;0x661
06:38:25.747;ff 00 00 10 00 00 eb 0b 00 00 0a;0x700
06:38:25.749;ff 01 3c 0c 00 00 c3 00 dd 00 0a;0x701
06:38:25.752;ff 02 c7 0f c1 0f bf 0f b9 0f 0a;0x702
06:38:25.761;ff 03 c5 0f bd 0f a7 0f 00 80 0a;0x703
06:38:25.769;ff 04 48 0c 00 00 b6 00 de 00 0a;0x704
06:38:25.773;ff 05 c1 0f c4 0f c6 0f c3 0f 0a;0x705
06:38:25.779;ff 06 cd 0f b5 0f c8 0f 00 80 0a;0x706
06:38:25.788;ff 07 39 0c 00 00 c3 00 d0 00 0a;0x707
06:38:25.794;ff 08 cc 0f ca 0f be 0f c7 0f 0a;0x708
06:38:25.800;ff 09 b6 0f bb 0f c8 0f 00 80 0a;0x709
06:38:25.806;ff 0b b6 0f ba 0f c6 0f b9 0f 0a;0x70b
06:38:25.811;ff 0c c7 0f b4 0f c8 0f 00 80 0a;0x70c
06:38:25.821;ff f4 00 00 00 00 00 00 80 3f 0a;0x7f4
06:38:25.824;ff f5 00 00 00 00 00 00 00 00 0a;0x7f5
06:38:25.828;ff f6 bd fc 22 fe 49 fb 2d 00 0a;0x7f6
06:38:25.835;ff f8 a7 0f cc 0f 01 06 03 00 0a;0x7f8
06:38:25.842;ff f9 d0 00 de 00 03 00 02 00 0a;0x7f9
06:38:25.849;ff fa 00 00 00 00 05 00 00 00 0a;0x7fa
06:38:25.853;ff fb 8a 0c 80 0c 80 04 a3 03 0a;0x7fb
06:38:25.856;ff fc 00 00 00 00 04 00 65 00 0a;0x7fc
06:38:25.858;ff fd 80 00 00 00 50 00 00 00 0a;0x7fd
06:38:26.772;fe 30 08 00 84 82 1e 02 00 00 0a;0x630
06:38:26.779;fe 60 08 00 b5 11 00 00 00 00 0a;0x660
06:38:26.788;fe 61 00 00 00 00 00 00 00 01 0a;0x661
06:38:26.794;ff 00 00 10 00 00 eb 0b 00 00 0a;0x700
06:38:26.797;ff 01 3c 0c 00 00 c4 00 dd 00 0a;0x701
06:38:26.802;ff 02 c7 0f c1 0f bf 0f b9 0f 0a;0x702
06:38:26.808;ff 03 c5 0f bd 0f a8 0f 00 80 0a;0x703
06:38:26.817;ff 04 48 0c 00 00 b7 00 de 00 0a;0x704
06:38:26.823;ff 05 c0 0f c4 0f c6 0f c3 0f 0a;0x705
06:38:26.828;ff 06 cc 0f b5 0f c8 0f 00 80 0a;0x706
06:38:26.835;ff 07 39 0c 00 00 c4 00 d0 00 0a;0x707
06:38:26.840;ff 08 cc 0f ca 0f be 0f c8 0f 0a;0x708
06:38:26.847;ff 09 b6 0f bb 0f c8 0f 00 80 0a;0x709
06:38:26.855;ff 0b b6 0f ba 0f c6 0f b9 0f 0a;0x70b
06:38:26.862;ff 0c c7 0f b4 0f c8 0f 00 80 0a;0x70c
06:38:26.874;ff f4 00 00 00 00 00 00 80 3f 0a;0x7f4
06:38:26.876;ff f5 00 00 00 00 00 00 00 00 0a;0x7f5
06:38:26.880;ff f6 be fc 22 fe 48 fb 2d 00 0a;0x7f6
06:38:26.884;ff f7 00 00 00 00 0b 00 01 00 0a;0x7f7
06:38:26.894;ff f8 a7 0f cd 0f 01 06 02 04 0a;0x7f8
06:38:26.899;ff f9 d0 00 de 00 03 00 02 00 0a;0x7f9
06:38:26.903;ff fa 00 00 00 00 05 00 00 00 0a;0x7fa
06:38:26.909;ff fb 8a 0c 80 0c 80 04 a3 03 0a;0x7fb
06:38:26.913;ff fc 00 00 00 00 02 00 68 00 0a;0x7fc
06:38:26.916;ff fd 80 00 00 00 50 00 00 00 0a;0x7fd
06:38:27.813;fe 30 09 00 84 82 1e 02 00 00 0a;0x630
06:38:27.818;fe 60 09 00 b5 11 00 00 00 00 0a;0x660
06:38:27.824;fe 61 00 00 00 00 00 00 00 01 0a;0x661
06:38:27.831;ff 00 00 10 00 00 eb 0b 00 00 0a;0x700
06:38:27.833;ff 01 3c 0c 00 00 c4 00 dd 00 0a;0x701
06:38:27.836;ff 02 c7 0f c1 0f bf 0f b9 0f 0a;0x702
06:38:27.847;ff 03 c5 0f bd 0f a7 0f 00 80 0a;0x703
06:38:27.852;ff 04 48 0c 00 00 b8 00 de 00 0a;0x704
06:38:27.858;ff 05 c1 0f c4 0f c6 0f c3 0f 0a;0x705
06:38:27.864;ff 06 cd 0f b5 0f c8 0f 00 80 0a;0x706
06:38:27.867;ff 07 39 0c 00 00 c4 00 d0 00 0a;0x707
06:38:27.874;ff 08 cc 0f ca 0f be 0f c7 0f 0a;0x708
06:38:27.878;ff 09 b6 0f bb 0f c8 0f 00 80 0a;0x709
06:38:27.887;ff 0b b6 0f ba 0f c6 0f b9 0f 0a;0x70b
06:38:27.892;ff 0c c6 0f b4 0f c8 0f 00 80 0a;0x70c
06:38:27.897;ff f4 00 00 00 00 00 00 80 3f 0a;0x7f4
06:38:27.898;ff f5 00 00 00 00 00 00 00 00 0a;0x7f5
06:38:27.901;ff f6 bd fc 22 fe 49 fb 2d 00 0a;0x7f6
06:38:27.917;ff f7 00 00 00 00 0c 00 01 00 0a;0x7f7
06:38:27.929;ff f8 a7 0f cd 0f 01 06 02 04 0a;0x7f8
06:38:27.932;ff f9 d0 00 de 00 03 00 02 00 0a;0x7f9
06:38:27.934;ff fa 00 00 00 00 06 00 00 00 0a;0x7fa
06:38:27.937;ff fb 8a 0c 80 0c 80 04 a3 03 0a;0x7fb
06:38:27.942;ff fc 00 00 00 00 02 00 68 00 0a;0x7fc
06:38:27.944;ff fd 80 00 00 00 50 00 00 00 0a;0x7fd
06:38:28.863;fe 61 00 00 00 00 00 00 00 01 0a;0x661
06:38:28.871;ff 00 00 10 00 00 eb 0b 00 00 0a;0x700
06:38:28.873;ff 01 3c 0c 00 00 c6 00 dd 00 0a;0x701
06:38:28.879;ff 02 c7 0f c1 0f bf 0f b9 0f 0a;0x702
06:38:28.889;ff 03 c5 0f be 0f a7 0f 00 80 0a;0x703
06:38:28.895;ff 04 48 0c 00 00 b8 00 de 00 0a;0x704
06:38:28.899;ff 05 c0 0f c4 0f c6 0f c3 0f 0a;0x705
06:38:28.909;ff 06 cd 0f b5 0f c8 0f 00 80 0a;0x706
06:38:28.915;ff 07 39 0c 00 00 c5 00 cf 00 0a;0x707
06:38:28.920;ff 08 cc 0f ca 0f be 0f c7 0f 0a;0x708
06:38:28.925;ff 09 b6 0f bb 0f c8 0f 00 80 0a;0x709
06:38:28.934;ff 0b b6 0f ba 0f c6 0f b9 0f 0a;0x70b
06:38:28.943;ff 0c c6 0f b4 0f c8 0f 00 80 0a;0x70c
06:38:28.948;ff f4 00 00 00 00 00 00 80 3f 0a;0x7f4
06:38:28.951;ff f5 00 00 00 00 00 00 00 00 0a;0x7f5
06:38:28.954;ff f6 bd fc 22 fe 49 fb 2d 00 0a;0x7f6
06:38:28.962;ff f7 00 00 00 00 0d 00 01 00 0a;0x7f7
06:38:28.972;ff f8 a7 0f cd 0f 01 06 02 04 0a;0x7f8
06:38:28.978;ff f9 cf 00 de 00 03 00 02 00 0a;0x7f9
06:38:28.982;ff fa 00 00 00 00 04 00 00 00 0a;0x7fa
06:38:28.986;ff fb 8a 0c 80 0c 80 04 a3 03 0a;0x7fb
06:38:28.989;ff fc 00 00 00 00 02 00 68 00 0a;0x7fc
06:38:28.995;ff fd 80 00 00 00 50 00 00 00 0a;0x7fd
06:38:29.904;fe 30 0b 00 84 82 1e 02 00 00 0a;0x630
06:38:29.912;fe 60 0b 00 b5 11 00 00 00 00 0a;0x660
06:38:29.920;fe 61 00 00 00 00 00 00 00 01 0a;0x661
06:38:29.927;ff 00 00 10 00 00 eb 0b 00 00 0a;0x700
06:38:29.931;ff 01 3c 0c 00 00 c5 00 dd 00 0a;0x701
06:38:29.935;ff 02 c7 0f c1 0f bf 0f b9 0f 0a;0x702
06:38:29.942;ff 03 c5 0f bd 0f a7 0f 00 80 0a;0x703
06:38:29.952;ff 04 48 0c 00 00 b8 00 de 00 0a;0x704
06:38:29.956;ff 05 c0 0f c4 0f c6 0f c3 0f 0a;0x705
06:38:29.960;ff 06 cc 0f b5 0f c8 0f 00 80 0a;0x706
06:38:29.965;ff 07 39 0c 00 00 c5 00 cf 00 0a;0x707
06:38:29.969;ff 08 cc 0f ca 0f be 0f c7 0f 0a;0x708
06:38:29.974;ff 09 b6 0f bb 0f c8 0f 00 80 0a;0x709
06:38:29.983;ff 0b b6 0f ba 0f c6 0f b9 0f 0a;0x70b
06:38:29.989;ff 0c c6 0f b4 0f c8 0f 00 80 0a;0x70c
06:38:29.993;ff f4 00 00 00 00 00 00 80 3f 0a;0x7f4
06:38:29.995;ff f5 00 00 00 00 00 00 00 00 0a;0x7f5
06:38:29.999;ff f6 be fc 22 fe 49 fb 2d 00 0a;0x7f6
06:38:30.009;ff f7 00 00 00 00 0e 00 01 00 0a;0x7f7
06:38:30.020;ff f8 a7 0f cc 0f 01 06 03 00 0a;0x7f8
06:38:30.025;ff f9 cf 00 de 00 03 00 02 00 0a;0x7f9
06:38:30.033;ff fa 00 00 00 00 03 00 00 00 0a;0x7fa
06:38:30.038;ff fb 8a 0c 80 0c 80 04 a3 03 0a;0x7fb
06:38:30.041;ff fc 00 00 00 00 04 00 65 00 0a;0x7fc
06:38:30.044;ff fd 80 00 00 00 50 00 00 00 0a;0x7fd
06:38:30.943;fe 30 0c 00 84 82 1e 02 00 00 0a;0x630
06:38:30.952;fe 60 0c 00 b5 11 00 00 00 00 0a;0x660
06:38:30.963;fe 61 00 00 00 00 00 00 00 01 0a;0x661
06:38:30.973;ff 00 00 10 00 00 eb 0b 00 00 0a;0x700
06:38:30.976;ff 01 3c 0c 00 00 c6 00 dc 00 0a;0x701
06:38:30.981;ff 02 c7 0f c1 0f bf 0f b9 0f 0a;0x702
06:38:30.989;ff 03 c5 0f bd 0f a7 0f 00 80 0a;0x703
06:38:30.996;ff 04 48 0c 00 00 bb 00 de 00 0a;0x704
06:38:31.001;ff 05 c0 0f c4 0f c6 0f c3 0f 0a;0x705
