,DateTimeStamp,uptime,LifeSign,msg,potentiomenter,speed,acceleration,deceleration,accelerationDisplay,batteryVoltage,batteryCurrent,batteryErrors,batteryPrechargeState,pvOn,pvCurrent,motorOn,motorCurrent,mppt1Current,mppt2Current,mppt3Current,voltageMin,voltageAvg,voltageMax,T1,T2,T3,Tmin,Tmax,driveDirection,constantMode,displayStatus,targetSpeed,Kp,Ki,Kd,targetPower,engineerInfo,driverInfo,speedArrow,ms_racetime,energy_used,pv_energy,lapnumber
23894,2024-09-21T13:45:57,01:26:49,4902,log,4527,64,7113,0,21,113.15,-4.634,[7],RUN,0,0.095,1,0.0,0.095,0,0,4.048,4.041,4.064,30.356,0,0,25.0,26.2,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2462000.0,-0.44590529166666676,0.008957708333333333,10
23895,2024-09-21T13:46:00,01:26:52,4905,log,4527,63,0,18324,-54,113.15,0.034,[7],RUN,0,0.495,1,0.0,0.495,0,0,4.049,4.041,4.065,30.356,0,0,25.0,26.2,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf : ,DrvInf INFO: send mol ack <OK>,OFF,2465000.0,-0.043468458333333335,0.046674375000000004,10
23896,2024-09-21T13:46:03,01:26:55,4908,log,4528,56,0,12079,-36,114.161,23.738,[7],RUN,0,0.012,1,4582.2,0.012,0,0,4.081,4.077,4.094,30.196,0,0,24.9,26.1,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2468000.0,2.2571532383333337,0.0011416100000000002,10
23897,2024-09-21T13:46:06,01:26:58,4911,log,4527,49,11115,0,8,113.166,-0.008,[7],RUN,0,0.012,1,0.0,0.012,0,0,4.062,4.042,4.072,30.196,0,0,24.9,26.2,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2471000.0,-0.0018861000000000001,0.00113166,10
23898,2024-09-21T13:46:09,01:27:01,4914,log,4527,50,26052,0,84,112.772,-27.599,[7],RUN,0,0.792,1,3635.3,0.792,0,0,4.03,4.028,4.041,29.854,0,0,25.0,26.1,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2474000.0,-2.6680915433333334,0.07442952000000001,10
23899,2024-09-21T13:46:12,01:27:04,4917,log,4527,49,31107,0,91,113.024,-22.524,[7],RUN,0,0.661,1,3840.0,0.661,0,0,4.04,4.037,4.062,29.854,0,0,25.0,26.2,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf : ,DrvInf INFO: send mol ack <OK>,OFF,2477000.0,-2.183717866666667,0.06225738666666668,10
23900,2024-09-21T13:46:15,01:27:07,4920,log,4527,53,26702,0,86,113.024,-19.689,[7],RUN,0,0.673,1,1100.9,0.673,0,0,4.017,4.037,4.04,30.161,0,0,25.1,26.2,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2480000.0,-1.917828906666667,0.06338762666666668,10
23901,2024-09-21T13:46:18,01:27:10,4922,log,4527,56,22128,0,66,113.087,-17.086,[7],RUN,0,0.689,1,6323.2,0.689,0,0,4.034,4.039,4.048,30.161,0,0,25.0,26.3,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2483000.0,-1.6751011875,0.06493078583333332,10
23902,2024-09-21T13:46:21,01:27:13,4925,log,4527,60,21335,0,63,112.961,-17.338,[7],RUN,0,0.672,1,2764.8,0.672,0,0,4.033,4.034,4.046,30.402,0,0,25.1,26.3,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2486000.0,-1.6953563416666668,0.06325816000000001,10
23903,2024-09-21T13:46:24,01:27:16,4928,log,4527,63,20974,0,62,112.929,-18.178,[7],RUN,0,0.739,1,3225.6,0.739,0,0,4.032,4.033,4.044,30.641,0,0,24.9,26.2,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf : ,DrvInf INFO: send mol ack <OK>,OFF,2489000.0,-1.7802315775000002,0.06954544250000001,10
23904,2024-09-21T13:46:27,01:27:19,4931,log,4527,66,14140,0,42,113.15,-11.831,[7],RUN,0,0.743,1,2636.8,0.743,0,0,4.036,4.041,4.049,30.641,0,0,25.0,26.2,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2492000.0,-1.1856234166666668,0.07005870833333334,10
23905,2024-09-21T13:46:30,01:27:22,4934,log,4527,68,14342,0,42,113.15,-12.536,[7],RUN,0,0.734,1,2073.6,0.734,0,0,4.038,4.041,4.05,30.799,0,0,25.0,26.2,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2495000.0,-1.2512504166666667,0.06921008333333334,10
23906,2024-09-21T13:46:33,01:27:25,4937,log,4528,70,13675,0,40,113.15,-10.883,[7],RUN,0,0.749,1,3328.0,0.749,0,0,4.039,4.041,4.051,30.799,0,0,25.0,26.2,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2498000.0,-1.0968006666666668,0.07062445833333335,10
23907,2024-09-21T13:46:36,01:27:28,4940,log,4527,71,9361,0,28,113.15,-8.152,[7],RUN,0,0.755,1,2329.6,0.755,0,0,4.041,4.041,4.053,30.943,0,0,25.0,26.2,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf : ,DrvInf INFO: send mol ack <OK>,OFF,2501000.0,-0.839855875,0.07119020833333334,10
23908,2024-09-21T13:46:39,01:27:31,4943,log,4527,71,0,3950,-12,113.15,-0.823,[7],RUN,0,0.605,1,0.0,0.605,0,0,4.053,4.041,4.065,30.943,0,0,25.0,26.1,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2504000.0,-0.1346485,0.057046458333333334,11
23909,2024-09-21T13:46:42,01:27:34,4946,log,4527,68,143,0,0,113.15,-0.007,[7],RUN,0,0.01,1,0.0,0.01,0,0,4.055,4.041,4.066,30.991,0,0,24.9,26.2,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2507000.0,-0.0016029583333333336,0.0009429166666666669,11
23910,2024-09-21T13:46:45,01:27:37,4949,log,4527,66,6508,0,19,113.15,-5.123,[7],RUN,0,0.01,1,0.0,0.01,0,0,4.056,4.041,4.067,30.991,0,0,25.0,26.4,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2510000.0,-0.4839991250000001,0.0009429166666666669,11
23911,2024-09-21T13:46:48,01:27:40,4952,log,4527,66,9784,0,29,113.15,-7.982,[7],RUN,0,0.779,1,563.2,0.779,0,0,4.049,4.041,4.062,30.464,0,0,25.0,26.2,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf : ,DrvInf INFO: send mol ack <OK>,OFF,2513000.0,-0.8260892916666668,0.07345320833333334,11
23912,2024-09-21T13:46:51,01:27:43,4955,log,4527,67,6331,0,19,113.166,-4.881,[7],RUN,0,0.742,1,1484.8,0.742,0,0,4.048,4.042,4.06,30.464,0,0,25.1,26.2,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2516000.0,-0.530277015,0.06997431,11
23913,2024-09-21T13:46:54,01:27:46,4958,log,4528,66,651,0,2,113.15,-0.005,[7],RUN,0,0.012,1,588.8,0.012,0,0,4.048,4.041,4.064,30.766,0,0,25.0,26.2,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2519000.0,-0.0016029583333333336,0.0011315000000000001,11
23914,2024-09-21T13:46:57,01:27:49,4961,log,4526,64,76,0,0,113.15,-0.014,[7],RUN,0,0.012,1,0.0,0.012,0,0,4.057,4.041,4.068,30.766,0,0,25.1,26.2,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2522000.0,-0.0024515833333333334,0.0011315000000000001,11
23915,2024-09-21T13:47:00,01:27:52,4964,log,4528,61,0,0,0,113.15,-0.012,[7],RUN,0,0.012,1,0.0,0.012,0,0,4.058,4.041,4.069,30.404,0,0,25.0,26.2,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf : ,DrvInf INFO: send mol ack <OK>,OFF,2525000.0,-0.0022630000000000003,0.0011315000000000001,11
23916,2024-09-21T13:47:03,01:27:55,4967,log,4528,59,7646,0,23,113.15,-4.186,[7],RUN,0,0.01,1,537.6,0.01,0,0,4.055,4.041,4.067,30.07,0,0,24.9,26.2,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2528000.0,-0.3956478333333334,0.0009429166666666669,11
23917,2024-09-21T13:47:06,01:27:58,4970,log,4527,58,17378,0,51,113.135,-8.781,[7],RUN,0,0.661,1,2636.8,0.661,0,0,4.048,4.041,4.06,30.07,0,0,25.0,26.1,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2531000.0,-0.8901838916666669,0.06231852916666667,11
23918,2024-09-21T13:47:09,01:28:01,4973,log,4527,58,13321,0,39,113.15,-8.511,[7],RUN,0,0.606,1,2176.0,0.606,0,0,4.046,4.041,4.059,30.114,0,0,25.0,26.2,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2534000.0,-0.859657125,0.057140750000000004,11
23919,2024-09-21T13:47:12,01:28:04,4976,log,4527,59,10841,0,32,113.15,-6.659,[7],RUN,0,0.533,1,1715.2,0.533,0,0,4.048,4.041,4.06,30.114,0,0,25.0,26.2,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf : ,DrvInf INFO: send mol ack <OK>,OFF,2537000.0,-0.6781456666666668,0.05025745833333334,11
23920,2024-09-21T13:47:15,01:28:07,4979,log,4527,60,10258,0,30,113.15,-7.764,[7],RUN,0,0.421,1,2739.2,0.421,0,0,4.048,4.041,4.06,29.934,0,0,25.0,26.2,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2540000.0,-0.7717772916666668,0.03969679166666667,11
23921,2024-09-21T13:47:18,01:28:10,4982,log,4527,59,9570,0,28,113.15,-5.823,[7],RUN,0,0.332,1,1766.4,0.332,0,0,4.048,4.041,4.061,29.934,0,0,25.0,26.2,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2543000.0,-0.5803652083333334,0.03130483333333334,11
23922,2024-09-21T13:47:21,01:28:13,4985,log,4527,59,8889,0,26,113.15,-5.924,[7],RUN,0,0.298,1,1100.8,0.298,0,0,4.05,4.041,4.062,29.864,0,0,25.0,26.4,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2546000.0,-0.58668275,0.028098916666666668,11
23923,2024-09-21T13:47:24,01:28:16,4988,log,4526,59,8642,0,26,113.15,-6.185,[7],RUN,0,0.302,1,1689.6,0.302,0,0,4.05,4.041,4.062,29.864,0,0,25.1,26.2,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf : ,DrvInf INFO: send mol ack <OK>,OFF,2549000.0,-0.6116700416666667,0.028476083333333336,11
23924,2024-09-21T13:47:27,01:28:19,4991,log,4527,59,13893,0,41,113.15,-9.707,[7],RUN,0,0.267,1,2739.2,0.267,0,0,4.047,4.041,4.06,29.814,0,0,25.0,26.2,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2552000.0,-0.9404650833333335,0.025175875000000004,11
23925,2024-09-21T13:47:30,01:28:22,4994,log,4527,59,16130,0,48,113.15,-9.925,[7],RUN,0,0.227,1,2790.4,0.227,0,0,4.046,4.041,4.058,29.814,0,0,25.0,26.2,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2555000.0,-0.9572490000000001,0.021404208333333334,11
23926,2024-09-21T13:47:33,01:28:25,4997,log,4526,59,13085,0,39,113.166,-8.873,[7],RUN,0,0.269,1,2304.0,0.269,0,0,4.045,4.042,4.057,29.779,0,0,25.0,26.1,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2558000.0,-0.86213631,0.025368045000000002,11
23927,2024-09-21T13:47:36,01:28:28,5000,log,4527,59,16518,0,49,113.15,-12.137,[7],RUN,0,0.372,1,3302.4,0.372,0,0,4.041,4.041,4.054,29.779,0,0,25.0,26.2,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf : ,DrvInf INFO: send mol ack <OK>,OFF,2561000.0,-1.1794944583333336,0.035076500000000004,11
23928,2024-09-21T13:47:39,01:28:31,5003,log,4527,59,19480,0,55,113.135,-12.643,[7],RUN,0,0.433,1,4403.2,0.433,0,0,4.042,4.041,4.055,29.741,0,0,25.0,26.1,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2564000.0,-1.2327943833333335,0.04082287916666667,11
23929,2024-09-21T13:47:42,01:28:34,5006,log,4528,60,16458,0,49,113.15,-10.894,[7],RUN,0,0.441,1,1920.0,0.441,0,0,4.04,4.041,4.053,29.741,0,0,25.0,26.2,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2567000.0,-1.0687960416666669,0.041582625000000005,11
23930,2024-09-21T13:47:45,01:28:37,5009,log,4527,61,17805,0,53,113.15,-11.574,[7],RUN,0,0.352,1,2278.4,0.352,0,0,4.04,4.041,4.051,29.718,0,0,24.9,26.2,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2570000.0,-1.1245224166666667,0.03319066666666667,11
23931,2024-09-21T13:47:48,01:28:40,5012,log,4526,61,17502,0,52,113.15,-13.234,[7],RUN,0,0.421,1,2073.6,0.421,0,0,4.041,4.041,4.053,29.701,0,0,24.9,26.4,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf : ,DrvInf INFO: send mol ack <OK>,OFF,2573000.0,-1.2875527083333334,0.03969679166666667,11
23932,2024-09-21T13:47:51,01:28:43,5015,log,4527,61,15251,0,45,113.15,-10.667,[7],RUN,0,0.415,1,2713.6,0.415,0,0,4.041,4.041,4.053,29.701,0,0,25.0,26.2,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2576000.0,-1.04494025,0.03913104166666667,11
23933,2024-09-21T13:47:54,01:28:46,5018,log,4527,61,15635,0,46,113.15,-9.517,[7],RUN,0,0.412,1,2124.8,0.412,0,0,4.038,4.041,4.051,29.689,0,0,25.0,26.2,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2579000.0,-0.9362219583333333,0.03884816666666667,11
23934,2024-09-21T13:47:57,01:28:49,5021,log,4527,62,14808,0,44,113.15,-11.197,[7],RUN,0,0.396,1,4070.4,0.396,0,0,4.039,4.041,4.05,29.689,0,0,25.0,26.2,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2582000.0,-1.0931232916666669,0.037339500000000005,11
23935,2024-09-21T13:48:00,01:28:52,5024,log,4528,63,2126,0,6,113.15,-8.034,[7],RUN,0,0.424,1,1945.6,0.424,0,0,4.039,4.041,4.052,29.781,0,0,25.1,26.2,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf : ,DrvInf INFO: send mol ack <OK>,OFF,2585000.0,-0.7975189166666667,0.03997966666666667,11
23936,2024-09-21T13:48:03,01:28:55,5027,log,4527,62,6463,0,19,113.214,0.409,[7],RUN,0,0.435,1,0.0,0.435,0,0,4.04,4.043,4.06,29.781,0,0,25.0,26.3,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2588000.0,-0.0024529700000000057,0.041040075,11
23937,2024-09-21T13:48:06,01:28:58,5030,log,4528,59,0,0,0,113.15,-0.007,[7],RUN,0,0.033,1,0.0,0.033,0,0,4.054,4.041,4.065,29.809,0,0,25.0,26.2,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2591000.0,-0.0037716666666666675,0.0031116250000000007,11
23938,2024-09-21T13:48:09,01:29:01,5033,log,4527,56,16135,0,48,113.15,-10.053,[7],RUN,0,0.225,1,2713.6,0.225,0,0,4.043,4.041,4.057,29.809,0,0,24.9,26.1,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2594000.0,-0.9691297500000002,0.021215625000000002,11
23939,2024-09-21T13:48:12,01:29:04,5036,log,4526,57,24354,0,72,112.787,-21.544,[7],RUN,0,0.337,1,4940.8,0.337,0,0,4.029,4.028,4.052,29.723,0,0,24.9,26.2,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf : ,DrvInf INFO: send mol ack <OK>,OFF,2597000.0,-2.056576955833334,0.03167434916666667,11
23940,2024-09-21T13:48:15,01:29:07,5039,log,4524,58,0,0,0,113.135,0.407,[7],RUN,0,0.403,1,0.0,0.403,0,0,4.041,4.041,4.062,29.723,0,0,25.0,26.3,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2600000.0,0.0003771166666666631,0.03799450416666667,11
23941,2024-09-21T13:48:18,01:29:10,5042,log,4527,51,0,0,0,113.15,0.298,[7],RUN,0,0.391,1,0.0,0.391,0,0,4.053,4.041,4.065,29.846,0,0,25.0,26.3,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2603000.0,-0.00876912500000001,0.03686804166666668,11
23942,2024-09-21T13:48:21,01:29:13,5045,log,4528,0,17217,0,51,113.15,-4.351,[7],RUN,0,0.01,1,1254.4,0.01,0,0,4.055,4.041,4.066,29.846,0,0,25.0,26.2,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2606000.0,-0.4112059583333334,0.0009429166666666669,11
23943,2024-09-21T13:48:24,01:29:16,5048,log,4527,51,0,0,0,113.15,-0.008,[7],RUN,0,0.115,1,0.0,0.115,0,0,4.054,4.041,4.065,29.702,0,0,25.0,26.4,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf : ,DrvInf INFO: send mol ack <OK>,OFF,2609000.0,-0.011597875000000002,0.010843541666666668,11
23944,2024-09-21T13:48:28,01:29:20,5051,log,4527,57,0,0,0,113.15,-0.007,[7],RUN,0,0.01,1,0.0,0.01,0,0,4.055,4.041,4.067,29.702,0,0,24.9,26.3,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2613000.0,-0.0016029583333333336,0.0009429166666666669,11
23945,2024-09-21T13:48:31,01:29:23,5053,log,4526,59,0,0,0,113.15,-0.006,[7],RUN,0,0.01,1,0.0,0.01,0,0,4.057,4.041,4.068,29.615,0,0,24.9,26.3,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2616000.0,-0.0015086666666666668,0.0009429166666666669,11
23946,2024-09-21T13:48:34,01:29:26,5056,log,4528,58,0,0,0,113.15,-0.005,[7],RUN,0,0.01,1,0.0,0.01,0,0,4.057,4.041,4.068,29.504,0,0,25.0,26.3,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2619000.0,-0.0014143750000000003,0.0009429166666666669,11
23947,2024-09-21T13:48:37,01:29:29,5059,log,4528,57,0,1168,-3,113.15,-0.011,[7],RUN,0,0.01,1,0.0,0.01,0,0,4.058,4.041,4.069,29.504,0,0,25.0,26.1,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf : ,DrvInf INFO: send mol ack <OK>,OFF,2622000.0,-0.001980125,0.0009429166666666669,11
23948,2024-09-21T13:48:40,01:29:32,5062,log,4525,52,0,26080,-77,114.161,23.716,[7],RUN,0,0.01,1,1510.3,0.01,0,0,4.084,4.077,4.095,29.404,0,0,24.9,26.3,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2625000.0,2.2552505550000004,0.0009513416666666667,11
23949,2024-09-21T13:48:44,01:29:35,5065,log,4525,47,5575,0,17,113.166,-3.471,[7],RUN,0,0.01,1,256.0,0.01,0,0,4.056,4.042,4.07,29.404,0,0,25.0,26.3,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2629000.0,-0.32827570500000003,0.00094305,11
23950,2024-09-21T13:48:47,01:29:38,5068,log,4528,46,18545,0,55,113.15,0.026,[7],RUN,0,0.196,1,1868.8,0.196,0,0,4.046,4.041,4.069,29.333,0,0,25.0,26.4,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2632000.0,-0.016029583333333337,0.01848116666666667,11
23951,2024-09-21T13:48:50,01:29:41,5071,log,4527,50,21742,0,64,113.15,-11.792,[7],RUN,0,0.231,1,4326.4,0.231,0,0,4.02,4.041,4.035,29.333,0,0,25.0,26.3,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf : ,DrvInf INFO: send mol ack <OK>,OFF,2635000.0,-1.1336687083333334,0.021781375000000006,11
23952,2024-09-21T13:48:53,01:29:44,5074,log,4527,53,26092,0,77,113.15,-18.21,[7],RUN,0,0.355,1,3891.2,0.355,0,0,4.033,4.041,4.046,29.322,0,0,25.0,26.4,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2638000.0,-1.750524791666667,0.03347354166666667,11
23953,2024-09-21T13:48:56,01:29:47,5077,log,4527,55,19710,0,58,113.15,-12.623,[7],RUN,0,0.408,1,2841.6,0.408,0,0,4.043,4.041,4.056,29.322,0,0,25.1,26.3,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2641000.0,-1.2287147083333332,0.038471,11
23954,2024-09-21T13:48:59,01:29:50,5080,log,4527,58,17412,0,50,113.15,-13.432,[7],RUN,0,0.129,1,2355.2,0.129,0,0,4.036,4.041,4.05,29.363,0,0,25.0,26.3,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2644000.0,-1.2786892916666668,0.012163625,11
23955,2024-09-21T13:49:02,01:29:53,5083,log,4527,58,14825,0,42,113.15,-8.799,[7],RUN,0,0.682,1,2892.8,0.682,0,0,4.04,4.041,4.052,29.363,0,0,25.0,26.3,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf : ,DrvInf INFO: send mol ack <OK>,OFF,2647000.0,-0.8939792916666667,0.06430691666666669,11
23956,2024-09-21T13:49:05,01:29:56,5086,log,4525,56,20840,0,63,113.15,-12.209,[7],RUN,0,0.494,1,5504.0,0.494,0,0,4.04,4.041,4.052,29.729,0,0,25.0,26.2,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2650000.0,-1.197787041666667,0.04658008333333334,11
23957,2024-09-21T13:49:08,01:29:59,5088,log,4524,56,20215,0,60,113.119,-15.178,[7],RUN,0,0.728,1,3148.8,0.728,0,0,4.034,4.04,4.048,29.729,0,0,25.1,26.3,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2653000.0,-1.4993923450000002,0.06862552666666667,11
23958,2024-09-21T13:49:11,01:30:02,5091,log,4526,56,12374,0,37,113.15,-8.586,[7],RUN,0,0.702,1,1894.4,0.702,0,0,4.04,4.041,4.052,30.097,0,0,25.0,26.3,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2656000.0,-0.8757810000000001,0.06619275,11
23959,2024-09-21T13:49:14,01:30:05,5094,log,4528,55,0,0,0,113.15,0.607,[7],RUN,0,0.65,1,0.0,0.65,0,0,4.052,4.041,4.063,30.382,0,0,25.0,26.3,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf : ,DrvInf INFO: send mol ack <OK>,OFF,2659000.0,-0.004054541666666661,0.061289583333333335,11
23960,2024-09-21T13:49:17,01:30:08,5097,log,4527,55,0,0,0,113.15,0.066,[7],RUN,0,0.076,1,0.0,0.076,0,0,4.054,4.041,4.065,30.382,0,0,24.9,26.3,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card ,DrvInf INFO: send mol ack <OK>,OFF,2662000.0,-0.0009429166666666666,0.007166166666666668,11
