DateTimeStamp, uptime, LifeSign, msg, potentiomenter, speed, acceleration, deceleration, accelerationDisplay, batteryVoltage, batteryCurrent, batteryErrors, batteryPrechargeState, pvOn, pvCurrent, motorOn, motorCurrent, mppt1Current, mppt2Current, mppt3Current, voltageMin, voltageAvg, voltageMax, T1, T2, T3, Tmin, Tmax, driveDirection, constantMode, displayStatus, targetSpeed, Kp, Ki, Kd, targetPower, engineerInfo, driverInfo, speedArrow
2024-09-20T07:19:46, 00:00:09, 2, log, 4532, 0, 0, 6495, -19, 104.058, 0.002, [7], RUN, 0, 0.022, 0, 0, 0.022, 0, 0, 3.713, 3.716, 3.744, 21.669, 0, 0, 20.5, 20.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : Log file opend for append", "DrvInf STATUS: ok.", OFF
2024-09-20T07:19:49, 00:00:12, 5, log, 4528, 0, 0, 6497, -19, 104.058, 0.001, [7], RUN, 0, 0.022, 1, 0, 0.022, 0, 0, 3.713, 3.716, 3.744, 21.669, 0, 0, 20.7, 20.9, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : Log file opend for append #Log to SD card ", "DrvInf STATUS: ok.", OFF
2024-09-20T07:19:52, 00:00:15, 8, log, 4528, 0, 0, 6497, -19, 104.058, -0.003, [7], RUN, 0, 0.021, 1, 0, 0.021, 0, 0, 3.713, 3.716, 3.744, 21.682, 0, 0, 20.6, 20.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : Log file opend for append #Log to SD card  #Log to SD card ", "DrvInf STATUS: ok.", OFF
2024-09-20T07:19:55, 00:00:18, 11, log, 4529, 0, 0, 6497, -19, 104.058, -0.002, [7], RUN, 0, 0.021, 1, 0, 0.021, 0, 0, 3.713, 3.716, 3.744, 21.682, 0, 0, 20.6, 20.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : ", "DrvInf STATUS: ok.", OFF
2024-09-20T07:19:58, 00:00:21, 14, log, 4529, 0, 0, 6498, -19, 104.058, 0.002, [7], RUN, 0, 0.021, 1, 0, 0.021, 0, 0, 3.713, 3.716, 3.744, 21.708, 0, 0, 20.7, 20.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card ", "DrvInf STATUS: ok.", OFF
2024-09-20T07:20:01, 00:00:24, 16, log, 4531, 0, 0, 6498, -19, 104.058, 0, [7], RUN, 0, 0.021, 0, 0, 0.021, 0, 0, 3.713, 3.716, 3.744, 21.708, 0, 0, 20.6, 20.9, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card ", "DrvInf STATUS: ok.", OFF
2024-09-20T07:20:04, 00:00:27, 19, log, 4529, 0, 0, 6497, -19, 104.042, 0, [7], RUN, 0, 0.021, 1, 0, 0.021, 0, 0, 3.713, 3.716, 3.743, 21.738, 0, 0, 20.7, 20.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ", "DrvInf STATUS: ok.", OFF
2024-09-20T07:20:07, 00:00:30, 22, log, 4528, 0, 0, 6498, -19, 104.058, 0.002, [7], RUN, 0, 0.021, 1, 0, 0.021, 0, 0, 3.712, 3.716, 3.743, 21.738, 0, 0, 20.7, 20.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : ", "DrvInf STATUS: ok.", OFF
2024-09-20T07:20:10, 00:00:33, 25, log, 4529, 0, 0, 6498, -19, 104.058, -0.001, [7], RUN, 0, 0.02, 1, 0, 0.02, 0, 0, 3.712, 3.716, 3.743, 21.763, 0, 0, 20.7, 20.9, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card ", "DrvInf STATUS: ok.", OFF
2024-09-20T07:20:13, 00:00:36, 28, log, 4528, 0, 0, 6500, -19, 104.042, 0, [7], RUN, 0, 0.02, 1, 0, 0.02, 0, 0, 3.712, 3.716, 3.743, 21.789, 0, 0, 20.6, 20.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card ", "DrvInf STATUS: ok.", OFF
2024-09-20T07:20:16, 00:00:39, 31, log, 4529, 0, 0, 6026, -18, 104.058, -0.003, [7], RUN, 0, 0.02, 1, 0, 0.02, 0, 0, 3.712, 3.716, 3.743, 21.789, 0, 0, 20.6, 20.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ", "DrvInf STATUS: ok.", OFF
2024-09-20T07:20:19, 00:00:42, 34, log, 4528, 0, 0, 6403, -19, 104.058, -0.002, [7], RUN, 0, 0.02, 1, 0, 0.02, 0, 0, 3.712, 3.716, 3.743, 21.817, 0, 0, 20.6, 20.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : ", "DrvInf STATUS: ok.", OFF
2024-09-20T07:20:22, 00:00:45, 37, log, 4528, 0, 0, 6403, -19, 104.058, -0.002, [7], RUN, 0, 0.02, 1, 0, 0.02, 0, 0, 3.712, 3.716, 3.743, 21.817, 0, 0, 20.6, 20.9, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card ", "DrvInf STATUS: ok.", OFF
2024-09-20T07:20:35, 00:00:09, 2, log, 4528, 0, 0, 6489, -19, 104.058, -0.003, [7], RUN, 0, 0.02, 1, 0, 0.02, 0, 0, 3.712, 3.716, 3.742, 21.921, 0, 0, 20.7, 20.9, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : Log file opend for append", "DrvInf STATUS: ok.", OFF
2024-09-20T07:20:38, 00:00:12, 5, log, 4528, 0, 0, 6491, -19, 104.058, -0.004, [7], RUN, 0, 0.02, 1, 0, 0.02, 0, 0, 3.712, 3.716, 3.741, 21.921, 0, 0, 20.6, 20.9, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : Log file opend for append #Log to SD card ", "DrvInf STATUS: ok.", OFF
2024-09-20T07:20:41, 00:00:15, 8, log, 4528, 0, 0, 6489, -19, 104.058, -0.004, [7], RUN, 0, 0.02, 1, 0, 0.02, 0, 0, 3.712, 3.716, 3.741, 21.917, 0, 0, 20.6, 20.9, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : Log file opend for append #Log to SD card  #Log to SD card ", "DrvInf STATUS: ok.", OFF
2024-09-20T07:20:44, 00:00:18, 11, log, 4529, 0, 0, 6489, -19, 104.058, -0.004, [7], RUN, 0, 0.02, 1, 0, 0.02, 0, 0, 3.712, 3.716, 3.741, 21.917, 0, 0, 20.6, 20.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : ", "DrvInf STATUS: ok.", OFF
2024-09-20T07:20:47, 00:00:21, 13, log, 4527, 0, 0, 6492, -19, 104.058, -0.001, [7], RUN, 0, 0.02, 1, 0, 0.02, 0, 0, 3.712, 3.716, 3.741, 21.94, 0, 0, 20.6, 20.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card ", "DrvInf STATUS: ok.", OFF
2024-09-20T07:20:50, 00:00:24, 16, log, 4529, 0, 0, 6491, -19, 104.058, -0.002, [7], RUN, 0, 0.02, 1, 0, 0.02, 0, 0, 3.711, 3.716, 3.741, 21.94, 0, 0, 20.6, 20.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card ", "DrvInf STATUS: ok.", OFF
2024-09-20T07:20:53, 00:00:27, 19, log, 4528, 0, 0, 6489, -19, 104.058, -0.001, [7], RUN, 0, 0.024, 1, 0, 0.024, 0, 0, 3.711, 3.716, 3.741, 21.964, 0, 0, 20.6, 20.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ", "DrvInf STATUS: ok.", OFF
2024-09-20T07:20:56, 00:00:30, 22, log, 4529, 0, 0, 6491, -19, 104.058, 0.003, [7], RUN, 0, 0.024, 1, 0, 0.024, 0, 0, 3.711, 3.716, 3.74, 21.964, 0, 0, 20.7, 20.9, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : ", "DrvInf STATUS: ok.", OFF
2024-09-20T07:20:59, 00:00:33, 25, log, 4529, 0, 0, 6492, -19, 104.058, 0, [7], RUN, 0, 0.02, 1, 0, 0.02, 0, 0, 3.711, 3.716, 3.74, 21.989, 0, 0, 20.6, 20.9, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card ", "DrvInf STATUS: ok.", OFF
2024-09-20T07:21:02, 00:00:36, 28, log, 4529, 0, 0, 6492, -19, 104.058, -0.001, [7], RUN, 0, 0.02, 1, 0, 0.02, 0, 0, 3.711, 3.716, 3.74, 22.014, 0, 0, 20.6, 20.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card ", "DrvInf STATUS: ok.", OFF
2024-09-20T07:21:05, 00:00:39, 31, log, 4528, 0, 0, 6492, -19, 104.058, -0.008, [7], RUN, 0, 0.02, 1, 0, 0.02, 0, 0, 3.711, 3.716, 3.74, 22.014, 0, 0, 20.7, 20.9, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ", "DrvInf STATUS: ok.", OFF
2024-09-20T07:21:08, 00:00:42, 34, log, 4528, 0, 0, 6492, -19, 104.058, -0.001, [7], RUN, 0, 0.02, 1, 0, 0.02, 0, 0, 3.711, 3.716, 3.74, 22.042, 0, 0, 20.6, 20.9, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : ", "DrvInf STATUS: ok.", OFF
2024-09-20T07:21:11, 00:00:45, 37, log, 4528, 0, 0, 6492, -19, 104.058, -0.001, [7], RUN, 0, 0.02, 1, 0, 0.02, 0, 0, 3.711, 3.716, 3.74, 22.042, 0, 0, 20.7, 20.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card ", "DrvInf STATUS: ok.", OFF
2024-09-20T07:21:14, 00:00:48, 40, log, 4530, 0, 0, 6494, -19, 104.058, -0.001, [7], RUN, 0, 0.02, 1, 0, 0.02, 0, 0, 3.711, 3.716, 3.739, 22.059, 0, 0, 20.7, 20.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card ", "DrvInf STATUS: ok.", OFF
2024-09-20T07:21:17, 00:00:51, 43, log, 4528, 0, 0, 6494, -19, 104.058, 0.004, [7], RUN, 0, 0.02, 1, 0, 0.02, 0, 0, 3.711, 3.716, 3.739, 22.059, 0, 0, 20.6, 20.9, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ", "DrvInf STATUS: ok.", OFF
2024-09-20T07:21:20, 00:00:54, 46, log, 4528, 0, 0, 6494, -19, 104.042, -0.001, [7], RUN, 0, 0.02, 1, 0, 0.02, 0, 0, 3.711, 3.716, 3.739, 22.087, 0, 0, 20.5, 20.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : ", "DrvInf STATUS: ok.", OFF
2024-09-20T07:21:24, 00:00:58, 49, log, 4530, 0, 0, 6492, -19, 104.058, -0.003, [7], RUN, 0, 0.02, 1, 0, 0.02, 0, 0, 3.711, 3.716, 3.739, 22.087, 0, 0, 20.6, 20.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card ", "DrvInf STATUS: ok.", OFF
2024-09-20T07:21:27, 00:01:01, 52, log, 4529, 0, 0, 6494, -19, 104.042, 0.007, [7], RUN, 0, 0.02, 1, 0, 0.02, 0, 0, 3.711, 3.716, 3.739, 22.103, 0, 0, 20.6, 20.9, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card ", "DrvInf STATUS: ok.", OFF
2024-09-20T07:21:29, 00:01:04, 55, log, 4528, 0, 0, 6494, -19, 104.058, 0, [7], RUN, 0, 0.02, 1, 0, 0.02, 0, 0, 3.71, 3.716, 3.739, 22.103, 0, 0, 20.6, 20.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ", "DrvInf STATUS: ok.", OFF
2024-09-20T07:21:32, 00:01:07, 58, log, 4528, 0, 0, 6494, -19, 104.058, -0.008, [7], RUN, 0, 0.02, 1, 0, 0.02, 0, 0, 3.711, 3.716, 3.738, 22.124, 0, 0, 20.6, 20.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : ", "DrvInf STATUS: ok.", OFF
2024-09-20T07:21:35, 00:01:10, 61, log, 4528, 0, 0, 16490, -49, 104.042, 0.001, [7], RUN, 0, 0.02, 1, 0, 0.02, 0, 0, 3.71, 3.716, 3.738, 22.124, 0, 0, 20.6, 20.9, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card ", "DrvInf STATUS: ok.", OFF
2024-09-20T07:21:49, 00:00:09, 2, log, 4531, 0, 0, 21268, -63, 104.042, 0.001, [7], RUN, 0, 0.019, 0, 0, 0.019, 0, 0, 3.71, 3.716, 3.737, 22.19, 0, 0, 20.6, 20.9, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : Log file opend for append", "DrvInf STATUS: ok.", OFF
2024-09-20T07:21:52, 00:00:12, 5, log, 4530, 0, 0, 19318, -57, 104.058, 0.004, [7], RUN, 0, 0.019, 0, 0, 0.019, 0, 0, 3.71, 3.716, 3.737, 22.19, 0, 0, 20.7, 20.9, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : Log file opend for append #Log to SD card ", "DrvInf STATUS: ok.", OFF
2024-09-20T07:21:55, 00:00:15, 8, log, 4530, 0, 0, 6500, -19, 104.058, 0, [7], RUN, 0, 0.019, 0, 0, 0.019, 0, 0, 3.71, 3.716, 3.737, 22.209, 0, 0, 20.7, 20.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : Log file opend for append #Log to SD card  #Log to SD card ", "DrvInf STATUS: ok.", OFF
2024-09-20T07:21:58, 00:00:18, 11, log, 4531, 0, 0, 6500, -19, 104.058, 0.001, [7], RUN, 0, 0.019, 0, 0, 0.019, 0, 0, 3.71, 3.716, 3.737, 22.209, 0, 0, 20.7, 20.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : ", "DrvInf STATUS: ok.", OFF
2024-09-20T07:22:01, 00:00:21, 14, log, 4530, 0, 0, 6500, -19, 104.058, -0.002, [7], RUN, 0, 0.019, 0, 0, 0.019, 0, 0, 3.71, 3.716, 3.737, 22.229, 0, 0, 20.6, 20.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card ", "DrvInf STATUS: ok.", OFF
2024-09-20T07:22:04, 00:00:24, 17, log, 4531, 0, 0, 6669, -20, 104.058, 0.004, [7], RUN, 0, 0.019, 0, 0, 0.019, 0, 0, 3.71, 3.716, 3.737, 22.229, 0, 0, 20.6, 20.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card ", "DrvInf STATUS: ok.", OFF
2024-09-20T07:22:07, 00:00:27, 20, log, 4531, 0, 0, 6615, -20, 104.058, 0.003, [7], RUN, 0, 0.019, 0, 0, 0.019, 0, 0, 3.71, 3.716, 3.737, 22.246, 0, 0, 20.7, 20.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ", "DrvInf STATUS: ok.", OFF
2024-09-20T07:22:10, 00:00:30, 22, log, 4531, 0, 0, 6540, -19, 104.058, 0, [7], RUN, 0, 0.019, 0, 0, 0.019, 0, 0, 3.71, 3.716, 3.737, 22.263, 0, 0, 20.7, 20.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : ", "DrvInf INFO: ok. <OK>", OFF
2024-09-20T07:22:13, 00:00:33, 26, log, 4528, 0, 0, 6540, -19, 104.058, 0, [7], RUN, 0, 0.019, 1, 0, 0.019, 0, 0, 3.71, 3.716, 3.737, 22.263, 0, 0, 20.6, 20.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-20T07:22:16, 00:00:36, 29, log, 4528, 0, 0, 6540, -19, 104.058, 0, [7], RUN, 0, 0.019, 1, 0, 0.019, 0, 0, 3.71, 3.716, 3.737, 22.309, 0, 0, 20.6, 20.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-20T07:22:19, 00:00:39, 32, log, 4529, 0, 0, 6540, -19, 104.042, -0.002, [7], RUN, 0, 0.023, 1, 0, 0.023, 0, 0, 3.71, 3.716, 3.737, 22.309, 0, 0, 20.7, 20.9, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-20T07:22:22, 00:00:42, 34, log, 4528, 0, 0, 6540, -19, 104.058, 0.002, [7], RUN, 0, 0.023, 1, 0, 0.023, 0, 0, 3.71, 3.716, 3.737, 22.301, 0, 0, 20.6, 20.9, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : ", "DrvInf INFO: ok. <OK>", OFF
2024-09-20T07:22:25, 00:00:45, 37, log, 4528, 0, 0, 6540, -19, 104.058, 0.008, [7], RUN, 0, 0.023, 1, 0, 0.023, 0, 0, 3.709, 3.716, 3.737, 22.301, 0, 0, 20.7, 20.9, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-20T07:22:28, 00:00:48, 40, log, 4528, 0, 0, 6540, -19, 104.058, -0.001, [7], RUN, 0, 0.023, 1, 0, 0.023, 0, 0, 3.709, 3.716, 3.737, 22.317, 0, 0, 20.6, 20.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-20T07:22:31, 00:00:51, 43, log, 4528, 0, 0, 6540, -19, 104.058, -0.006, [7], RUN, 0, 0.023, 1, 0, 0.023, 0, 0, 3.709, 3.716, 3.737, 22.317, 0, 0, 20.5, 21, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-20T07:22:34, 00:00:54, 46, log, 4531, 0, 0, 6539, -19, 104.058, 0, [7], RUN, 0, 0.023, 0, 0, 0.023, 0, 0, 3.709, 3.716, 3.737, 22.333, 0, 0, 20.7, 20.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : ", "DrvInf INFO: ok. <OK>", OFF
2024-09-20T07:22:38, 00:00:58, 49, log, 4531, 0, 0, 6539, -19, 104.058, 0.002, [7], RUN, 0, 0.023, 0, 0, 0.023, 0, 0, 3.709, 3.716, 3.737, 22.333, 0, 0, 20.7, 20.9, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-20T07:22:41, 00:01:01, 52, log, 4531, 0, 0, 6539, -19, 104.042, 0, [7], RUN, 0, 0.023, 0, 0, 0.023, 0, 0, 3.709, 3.716, 3.737, 22.344, 0, 0, 20.6, 20.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-20T07:22:43, 00:01:04, 55, log, 4531, 0, 0, 6539, -19, 104.058, 0.001, [7], RUN, 0, 0.02, 0, 0, 0.02, 0, 0, 3.709, 3.716, 3.737, 22.344, 0, 0, 20.6, 20.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-20T07:22:46, 00:01:07, 58, log, 4528, 0, 0, 6539, -19, 104.058, -0.001, [7], RUN, 0, 0.02, 1, 0, 0.02, 0, 0, 3.709, 3.716, 3.737, 22.381, 0, 0, 20.6, 20.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : ", "DrvInf INFO: ok. <OK>", OFF
2024-09-20T07:22:49, 00:01:10, 61, log, 4528, 0, 0, 6539, -19, 104.058, -0.001, [7], RUN, 0, 0.02, 1, 0, 0.02, 0, 0, 3.709, 3.716, 3.737, 22.397, 0, 0, 20.5, 20.9, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-20T07:22:52, 00:01:13, 63, log, 4530, 0, 0, 6539, -19, 104.042, 0.004, [7], RUN, 0, 0.02, 1, 0, 0.02, 0, 0, 3.709, 3.716, 3.737, 22.397, 0, 0, 20.7, 20.8, bwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-20T07:22:55, 00:01:16, 66, log, 4531, 0, 0, 6539, -19, 104.042, -0.003, [7], RUN, 0, 0.02, 1, 0, 0.02, 0, 0, 3.709, 3.716, 3.737, 22.387, 0, 0, 20.6, 20.7, bwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-20T07:22:58, 00:01:19, 69, log, 4530, 0, 0, 6539, -19, 104.058, 0.002, [7], RUN, 0, 0.02, 1, 0, 0.02, 0, 0, 3.709, 3.716, 3.737, 22.387, 0, 0, 20.6, 20.8, bwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : ", "DrvInf INFO: ok. <OK>", OFF
2024-09-20T07:23:01, 00:01:22, 72, log, 4533, 0, 0, 6539, -19, 104.058, 0, [7], RUN, 0, 0.02, 0, 0, 0.02, 0, 0, 3.709, 3.716, 3.737, 22.426, 0, 0, 20.7, 20.9, bwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-20T07:23:04, 00:01:25, 75, log, 4530, 0, 0, 6539, -19, 104.058, 0.001, [7], RUN, 0, 0.02, 1, 0, 0.02, 0, 0, 3.709, 3.716, 3.737, 22.426, 0, 0, 20.7, 20.7, bwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-20T07:23:07, 00:01:28, 78, log, 4531, 0, 0, 6539, -19, 104.058, 0, [7], RUN, 0, 0.02, 1, 0, 0.02, 0, 0, 3.708, 3.716, 3.737, 22.444, 0, 0, 20.5, 20.9, bwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-20T07:23:10, 00:01:31, 81, log, 4530, 0, 0, 6539, -19, 104.058, 0.004, [7], RUN, 0, 0.02, 1, 0, 0.02, 0, 0, 3.708, 3.716, 3.737, 22.444, 0, 0, 20.7, 20.8, bwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : ", "DrvInf INFO: ok. <OK>", OFF
2024-09-20T07:23:13, 00:01:34, 84, log, 4530, 0, 0, 6539, -19, 104.058, -0.002, [7], RUN, 0, 0.02, 1, 0, 0.02, 0, 0, 3.708, 3.716, 3.737, 22.429, 0, 0, 20.7, 21, bwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-20T07:23:16, 00:01:37, 87, log, 4530, 0, 0, 6540, -19, 104.058, -0.001, [7], RUN, 0, 0.019, 1, 0, 0.019, 0, 0, 3.708, 3.716, 3.737, 22.429, 0, 0, 20.7, 20.8, bwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-20T07:23:19, 00:01:40, 90, log, 4529, 0, 0, 6540, -19, 104.026, -0.001, [7], RUN, 0, 0.019, 1, 0, 0.019, 0, 0, 3.708, 3.715, 3.737, 22.454, 0, 0, 20.7, 20.9, bwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-20T07:23:22, 00:01:43, 92, log, 4531, 0, 0, 6539, -19, 104.058, 0.002, [7], RUN, 0, 0.019, 1, 0, 0.019, 0, 0, 3.708, 3.716, 3.737, 22.454, 0, 0, 20.8, 20.8, bwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : ", "DrvInf INFO: ok. <OK>", OFF
2024-09-20T07:23:25, 00:01:46, 95, log, 4531, 0, 0, 6540, -19, 104.058, 0.004, [7], RUN, 0, 0.019, 1, 0, 0.019, 0, 0, 3.708, 3.716, 3.737, 22.47, 0, 0, 20.6, 20.8, bwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-20T07:23:28, 00:01:49, 98, log, 4531, 0, 0, 6540, -19, 104.058, 0, [7], RUN, 0, 0.019, 1, 0, 0.019, 0, 0, 3.708, 3.716, 3.737, 22.47, 0, 0, 20.6, 20.8, bwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-20T07:23:31, 00:01:52, 101, log, 4531, 0, 0, 6540, -19, 104.058, -0.001, [7], RUN, 0, 0.019, 1, 0, 0.019, 0, 0, 3.708, 3.716, 3.738, 22.48, 0, 0, 20.7, 20.9, bwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-20T07:23:34, 00:01:55, 104, log, 4531, 0, 0, 6540, -19, 104.058, -0.001, [7], RUN, 0, 0.019, 1, 0, 0.019, 0, 0, 3.708, 3.716, 3.738, 22.492, 0, 0, 20.7, 20.8, bwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : ", "DrvInf INFO: ok. <OK>", OFF
